['Canon', 459.0, 'Compact', 5.0, 3.6, 4.1, 300.0, 'Compact Flash', 32.0]
Average iteration for iteration number 3 = 8.38571428571
len(caseBase) =  210
id =  0
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 0 's rank = 20
First product selected: 9
topK: [12, 7, 5, 11, 19]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.444 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 0 's rank = 1
selection = 7 , Compatiblity = 0.777
topK: [190, 0, 8, 3, 18]
Number of interaction cycles = 2
id =  1
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 1 's rank = 2
First product selected: 7
topK: [0, 4, 5, 6, 9]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 1 's rank = 48
selection = 5 , Compatiblity = 0.333
topK: [8, 190, 3, 12, 14]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.222 StorageIncluded : 0.055
target Product 1 's rank = 22
selection = 12 , Compatiblity = 0.555
topK: [19, 11, 18, 16, 17]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.047
target Product 1 's rank = 17
selection = 11 , Compatiblity = 0.555
topK: [21, 20, 186, 188, 86]
Price : 0.355 Resolution : 0.088 OpticalZoom : 0.088 DigitalZoom : 0.088 Weight : 0.355 StorageIncluded : 0.022
target Product 1 's rank = 15
selection = 21 , Compatiblity = 0.333
topK: [84, 139, 85, 82, 165]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.047
target Product 1 's rank = 50
selection = 82 , Compatiblity = 0.777
topK: [171, 170, 209, 154, 168]
Price : 0.484 Resolution : 0.121 OpticalZoom : 0.121 DigitalZoom : 0.121 Weight : 0.121 StorageIncluded : 0.03
target Product 1 's rank = 77
selection = 170 , Compatiblity = 0.333
topK: [169, 196, 159, 158, 157]
Price : 0.28 Resolution : 0.07 OpticalZoom : 0.28 DigitalZoom : 0.07 Weight : 0.28 StorageIncluded : 0.017
target Product 1 's rank = 95
selection = 196 , Compatiblity = 0.333
topK: [191, 197, 193, 192, 194]
Price : 0.355 Resolution : 0.088 OpticalZoom : 0.355 DigitalZoom : 0.088 Weight : 0.088 StorageIncluded : 0.022
target Product 1 's rank = 126
selection = 192 , Compatiblity = 0.555
topK: [113, 203, 74, 181, 78]
Price : 0.28 Resolution : 0.07 OpticalZoom : 0.28 DigitalZoom : 0.07 Weight : 0.28 StorageIncluded : 0.017
target Product 1 's rank = 142
selection = 74 , Compatiblity = 0.333
topK: [75, 79, 73, 178, 208]
Price : 0.609 Resolution : 0.038 OpticalZoom : 0.152 DigitalZoom : 0.038 Weight : 0.152 StorageIncluded : 0.009
target Product 1 's rank = 141
selection = 73 , Compatiblity = 0.222
topK: [125, 124, 183, 114, 162]
Price : 0.547 Resolution : 0.034 OpticalZoom : 0.136 DigitalZoom : 0.136 Weight : 0.136 StorageIncluded : 0.008
target Product 1 's rank = 129
selection = 183 , Compatiblity = 0.333
topK: [184, 112, 132, 120, 119]
Price : 0.361 Resolution : 0.09 OpticalZoom : 0.361 DigitalZoom : 0.09 Weight : 0.09 StorageIncluded : 0.005
target Product 1 's rank = 114
selection = 132 , Compatiblity = 0.555
topK: [122, 115, 116, 131, 126]
Price : 0.284 Resolution : 0.284 OpticalZoom : 0.284 DigitalZoom : 0.071 Weight : 0.071 StorageIncluded : 0.004
target Product 1 's rank = 85
selection = 115 , Compatiblity = 0.333
topK: [129, 123, 118, 130, 117]
Price : 0.613 Resolution : 0.153 OpticalZoom : 0.153 DigitalZoom : 0.038 Weight : 0.038 StorageIncluded : 0.002
target Product 1 's rank = 93
selection = 130 , Compatiblity = 0.111
topK: [200, 147, 173, 172, 145]
Price : 0.389 Resolution : 0.389 OpticalZoom : 0.097 DigitalZoom : 0.097 Weight : 0.024 StorageIncluded : 0.001
target Product 1 's rank = 73
selection = 200 , Compatiblity = 0.444
topK: [198, 177, 45, 98, 43]
Price : 0.137 Resolution : 0.55 OpticalZoom : 0.137 DigitalZoom : 0.137 Weight : 0.034 StorageIncluded : 0.002
target Product 1 's rank = 70
selection = 198 , Compatiblity = 0.555
topK: [29, 53, 61, 133, 207]
Price : 0.173 Resolution : 0.695 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.043 StorageIncluded : 0.0
target Product 1 's rank = 41
selection = 133 , Compatiblity = 0.222
topK: [149, 148, 143, 141, 144]
Price : 0.389 Resolution : 0.389 OpticalZoom : 0.024 DigitalZoom : 0.097 Weight : 0.097 StorageIncluded : 0.001
target Product 1 's rank = 53
selection = 148 , Compatiblity = 0.222
topK: [146, 142, 150, 153, 205]
Price : 0.301 Resolution : 0.301 OpticalZoom : 0.018 DigitalZoom : 0.075 Weight : 0.301 StorageIncluded : 0.001
target Product 1 's rank = 60
selection = 150 , Compatiblity = 0.222
topK: [182, 180, 155, 161, 206]
Price : 0.397 Resolution : 0.397 OpticalZoom : 0.006 DigitalZoom : 0.099 Weight : 0.099 StorageIncluded : 0.0
target Product 1 's rank = 39
selection = 161 , Compatiblity = 0.333
topK: [166, 163, 156, 167, 160]
Price : 0.725 Resolution : 0.181 OpticalZoom : 0.002 DigitalZoom : 0.045 Weight : 0.045 StorageIncluded : 0.0
target Product 1 's rank = 55
selection = 166 , Compatiblity = 0.222
topK: [164, 80, 179, 202, 201]
Price : 0.638 Resolution : 0.159 OpticalZoom : 0.002 DigitalZoom : 0.039 Weight : 0.159 StorageIncluded : 0.0
target Product 1 's rank = 73
selection = 164 , Compatiblity = 0.111
topK: [204, 121, 36, 91, 27]
Price : 0.397 Resolution : 0.397 OpticalZoom : 0.006 DigitalZoom : 0.099 Weight : 0.099 StorageIncluded : 0.0
target Product 1 's rank = 3
selection = 121 , Compatiblity = 0.666
topK: [151, 152, 76, 1, 50]
Number of interaction cycles = 24
id =  2
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 2 's rank = 200
First product selected: 89
topK: [10, 31, 32, 34, 35]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 2 's rank = 4
selection = 10 , Compatiblity = 0.777
topK: [127, 128, 1, 76, 2]
Number of interaction cycles = 2
id =  3
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 3 's rank = 106
First product selected: 70
topK: [8, 85, 191, 208, 14]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.055 StorageIncluded : 0.222
target Product 3 's rank = 10
selection = 8 , Compatiblity = 0.888
topK: [190, 0, 9, 7, 12]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.066 StorageIncluded : 0.266
target Product 3 's rank = 11
selection = 190 , Compatiblity = 0.333
topK: [11, 186, 5, 82, 188]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.055 StorageIncluded : 0.222
target Product 3 's rank = 0
selection = 5 , Compatiblity = 0.666
topK: [3, 19, 18, 86, 84]
Number of interaction cycles = 4
id =  4
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 4 's rank = 10
First product selected: 14
topK: [22, 0, 9, 16, 6]
Price : 0.055 Resolution : 0.222 OpticalZoom : 0.222 DigitalZoom : 0.222 Weight : 0.055 StorageIncluded : 0.222
target Product 4 's rank = 21
selection = 0 , Compatiblity = 0.777
topK: [190, 7, 12, 1, 11]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.083 StorageIncluded : 0.083
target Product 4 's rank = 41
selection = 190 , Compatiblity = 0.555
topK: [8, 186, 82, 3, 188]
Price : 0.266 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.066 StorageIncluded : 0.066
target Product 4 's rank = 23
selection = 8 , Compatiblity = 0.555
topK: [5, 19, 18, 86, 84]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.047 StorageIncluded : 0.19
target Product 4 's rank = 13
selection = 5 , Compatiblity = 0.666
topK: [17, 21, 20, 139, 165]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.444 Weight : 0.111 StorageIncluded : 0.111
target Product 4 's rank = 21
selection = 139 , Compatiblity = 0.555
topK: [171, 85, 170, 154, 209]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.083 StorageIncluded : 0.083
target Product 4 's rank = 15
selection = 170 , Compatiblity = 0.555
topK: [168, 169, 196, 192, 194]
Price : 0.088 Resolution : 0.355 OpticalZoom : 0.088 DigitalZoom : 0.355 Weight : 0.022 StorageIncluded : 0.088
target Product 4 's rank = 108
selection = 192 , Compatiblity = 0.444
topK: [203, 191, 113, 157, 198]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.083 StorageIncluded : 0.083
target Product 4 's rank = 109
selection = 198 , Compatiblity = 0.666
topK: [74, 159, 184, 158, 178]
Price : 0.133 Resolution : 0.533 OpticalZoom : 0.033 DigitalZoom : 0.133 Weight : 0.133 StorageIncluded : 0.033
target Product 4 's rank = 109
selection = 74 , Compatiblity = 0.444
topK: [75, 115, 78, 119, 73]
Price : 0.051 Resolution : 0.82 OpticalZoom : 0.012 DigitalZoom : 0.051 Weight : 0.051 StorageIncluded : 0.012
target Product 4 's rank = 107
selection = 115 , Compatiblity = 0.333
topK: [122, 112, 132, 120, 116]
Price : 0.14 Resolution : 0.561 OpticalZoom : 0.008 DigitalZoom : 0.14 Weight : 0.14 StorageIncluded : 0.008
target Product 4 's rank = 98
selection = 122 , Compatiblity = 0.555
topK: [126, 124, 114, 131, 129]
Price : 0.304 Resolution : 0.304 OpticalZoom : 0.004 DigitalZoom : 0.076 Weight : 0.304 StorageIncluded : 0.004
target Product 4 's rank = 95
selection = 124 , Compatiblity = 0.222
topK: [125, 123, 118, 117, 130]
Price : 0.325 Resolution : 0.325 OpticalZoom : 0.001 DigitalZoom : 0.02 Weight : 0.325 StorageIncluded : 0.001
target Product 4 's rank = 91
selection = 117 , Compatiblity = 0.222
topK: [162, 208, 181, 183, 200]
Price : 0.159 Resolution : 0.638 OpticalZoom : 0.002 DigitalZoom : 0.039 Weight : 0.159 StorageIncluded : 0.0
target Product 4 's rank = 89
selection = 162 , Compatiblity = 0.555
topK: [147, 172, 173, 79, 197]
Price : 0.142 Resolution : 0.569 OpticalZoom : 0.002 DigitalZoom : 0.142 Weight : 0.142 StorageIncluded : 0.0
target Product 4 's rank = 79
selection = 173 , Compatiblity = 0.444
topK: [193, 177, 145, 45, 98]
Price : 0.045 Resolution : 0.726 OpticalZoom : 0.0 DigitalZoom : 0.181 Weight : 0.045 StorageIncluded : 0.0
target Product 4 's rank = 51
selection = 45 , Compatiblity = 0.555
topK: [61, 53, 52, 47, 51]
Price : 0.045 Resolution : 0.726 OpticalZoom : 0.0 DigitalZoom : 0.181 Weight : 0.045 StorageIncluded : 0.0
target Product 4 's rank = 53
selection = 61 , Compatiblity = 0.444
topK: [60, 63, 59, 49, 46]
Price : 0.045 Resolution : 0.726 OpticalZoom : 0.0 DigitalZoom : 0.181 Weight : 0.045 StorageIncluded : 0.0
target Product 4 's rank = 51
selection = 63 , Compatiblity = 0.333
topK: [48, 55, 44, 58, 92]
Price : 0.099 Resolution : 0.399 OpticalZoom : 0.0 DigitalZoom : 0.399 Weight : 0.099 StorageIncluded : 0.0
target Product 4 's rank = 40
selection = 48 , Compatiblity = 0.444
topK: [93, 105, 107, 109, 102]
Price : 0.045 Resolution : 0.181 OpticalZoom : 0.0 DigitalZoom : 0.726 Weight : 0.045 StorageIncluded : 0.0
target Product 4 's rank = 32
selection = 93 , Compatiblity = 0.333
topK: [108, 95, 96, 29, 43]
Price : 0.029 Resolution : 0.47 OpticalZoom : 0.0 DigitalZoom : 0.47 Weight : 0.029 StorageIncluded : 0.0
target Product 4 's rank = 22
selection = 29 , Compatiblity = 0.444
topK: [26, 25, 37, 64, 39]
Price : 0.029 Resolution : 0.47 OpticalZoom : 0.0 DigitalZoom : 0.47 Weight : 0.029 StorageIncluded : 0.0
target Product 4 's rank = 17
selection = 39 , Compatiblity = 0.222
topK: [66, 70, 72, 68, 69]
Price : 0.026 Resolution : 0.431 OpticalZoom : 0.0 DigitalZoom : 0.431 Weight : 0.107 StorageIncluded : 0.001
target Product 4 's rank = 8
selection = 72 , Compatiblity = 0.444
topK: [67, 71, 76, 174, 50]
Price : 0.007 Resolution : 0.48 OpticalZoom : 0.0 DigitalZoom : 0.48 Weight : 0.03 StorageIncluded : 0.001
target Product 4 's rank = 6
selection = 76 , Compatiblity = 0.555
topK: [88, 135, 140, 134, 38]
Price : 0.026 Resolution : 0.43 OpticalZoom : 0.001 DigitalZoom : 0.43 Weight : 0.107 StorageIncluded : 0.001
target Product 4 's rank = 1
selection = 135 , Compatiblity = 0.555
topK: [138, 4, 136, 57, 106]
Number of interaction cycles = 26
id =  5
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 5 's rank = 48
First product selected: 12
topK: [11, 7, 18, 0, 9]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 5 's rank = 2
selection = 18 , Compatiblity = 0.666
topK: [190, 8, 5, 3, 19]
Number of interaction cycles = 2
id =  6
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 6 's rank = 27
First product selected: 5
topK: [11, 12, 52, 7, 63]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.266 DigitalZoom : 0.266 Weight : 0.066 StorageIncluded : 0.066
target Product 6 's rank = 44
selection = 11 , Compatiblity = 0.555
topK: [190, 0, 9, 8, 3]
Price : 0.088 Resolution : 0.355 OpticalZoom : 0.088 DigitalZoom : 0.355 Weight : 0.088 StorageIncluded : 0.022
target Product 6 's rank = 28
selection = 0 , Compatiblity = 0.666
topK: [19, 14, 18, 16, 186]
Price : 0.231 Resolution : 0.231 OpticalZoom : 0.057 DigitalZoom : 0.231 Weight : 0.231 StorageIncluded : 0.014
target Product 6 's rank = 19
selection = 14 , Compatiblity = 0.777
topK: [17, 21, 20, 188, 86]
Price : 0.355 Resolution : 0.355 OpticalZoom : 0.088 DigitalZoom : 0.088 Weight : 0.088 StorageIncluded : 0.022
target Product 6 's rank = 88
selection = 86 , Compatiblity = 0.555
topK: [82, 84, 85, 165, 139]
Price : 0.609 Resolution : 0.152 OpticalZoom : 0.038 DigitalZoom : 0.038 Weight : 0.152 StorageIncluded : 0.009
target Product 6 's rank = 89
selection = 84 , Compatiblity = 0.444
topK: [170, 168, 154, 209, 169]
Price : 0.418 Resolution : 0.418 OpticalZoom : 0.026 DigitalZoom : 0.026 Weight : 0.104 StorageIncluded : 0.006
target Product 6 's rank = 75
selection = 170 , Compatiblity = 0.444
topK: [171, 196, 157, 159, 76]
Price : 0.3 Resolution : 0.3 OpticalZoom : 0.018 DigitalZoom : 0.075 Weight : 0.3 StorageIncluded : 0.004
target Product 6 's rank = 51
selection = 171 , Compatiblity = 0.333
topK: [158, 162, 45, 98, 113]
Price : 0.324 Resolution : 0.324 OpticalZoom : 0.005 DigitalZoom : 0.02 Weight : 0.324 StorageIncluded : 0.001
target Product 6 's rank = 121
selection = 162 , Compatiblity = 0.444
topK: [115, 74, 119, 122, 184]
Price : 0.107 Resolution : 0.431 OpticalZoom : 0.001 DigitalZoom : 0.026 Weight : 0.431 StorageIncluded : 0.0
target Product 6 's rank = 122
selection = 74 , Compatiblity = 0.222
topK: [75, 73, 78, 198, 116]
Price : 0.326 Resolution : 0.326 OpticalZoom : 0.001 DigitalZoom : 0.02 Weight : 0.326 StorageIncluded : 0.0
target Product 6 's rank = 116
selection = 73 , Compatiblity = 0.444
topK: [79, 178, 120, 208, 191]
Price : 0.639 Resolution : 0.159 OpticalZoom : 0.0 DigitalZoom : 0.039 Weight : 0.159 StorageIncluded : 0.0
target Product 6 's rank = 104
selection = 191 , Compatiblity = 0.444
topK: [192, 197, 193, 194, 181]
Price : 0.399 Resolution : 0.399 OpticalZoom : 0.001 DigitalZoom : 0.099 Weight : 0.099 StorageIncluded : 0.0
target Product 6 's rank = 109
selection = 192 , Compatiblity = 0.555
topK: [203, 112, 132, 126, 183]
Price : 0.639 Resolution : 0.159 OpticalZoom : 0.0 DigitalZoom : 0.039 Weight : 0.159 StorageIncluded : 0.0
target Product 6 's rank = 94
selection = 112 , Compatiblity = 0.555
topK: [124, 114, 131, 125, 129]
Price : 0.752 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.188 StorageIncluded : 0.0
target Product 6 's rank = 84
selection = 124 , Compatiblity = 0.555
topK: [117, 123, 118, 130, 145]
Price : 0.759 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.002 Weight : 0.189 StorageIncluded : 0.0
target Product 6 's rank = 81
selection = 117 , Compatiblity = 0.444
topK: [200, 173, 172, 147, 177]
Price : 0.659 Resolution : 0.164 OpticalZoom : 0.0 DigitalZoom : 0.01 Weight : 0.164 StorageIncluded : 0.0
target Product 6 's rank = 79
selection = 200 , Compatiblity = 0.444
topK: [201, 202, 95, 26, 43]
Price : 0.752 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.188 StorageIncluded : 0.0
target Product 6 's rank = 36
selection = 202 , Compatiblity = 0.555
topK: [160, 146, 180, 182, 163]
Price : 0.441 Resolution : 0.11 OpticalZoom : 0.0 DigitalZoom : 0.006 Weight : 0.441 StorageIncluded : 0.0
target Product 6 's rank = 41
selection = 146 , Compatiblity = 0.555
topK: [149, 148, 150, 153, 133]
Price : 0.331 Resolution : 0.331 OpticalZoom : 0.0 DigitalZoom : 0.005 Weight : 0.331 StorageIncluded : 0.0
target Product 6 's rank = 32
selection = 148 , Compatiblity = 0.555
topK: [143, 141, 144, 142, 207]
Price : 0.443 Resolution : 0.11 OpticalZoom : 0.0 DigitalZoom : 0.001 Weight : 0.443 StorageIncluded : 0.0
target Product 6 's rank = 30
selection = 142 , Compatiblity = 0.444
topK: [155, 179, 156, 161, 80]
Price : 0.666 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.166 StorageIncluded : 0.0
target Product 6 's rank = 22
selection = 179 , Compatiblity = 0.666
topK: [166, 206, 205, 167, 164]
Price : 0.664 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.002 Weight : 0.166 StorageIncluded : 0.0
target Product 6 's rank = 15
selection = 206 , Compatiblity = 0.444
topK: [204, 121, 151, 36, 91]
Price : 0.443 Resolution : 0.11 OpticalZoom : 0.0 DigitalZoom : 0.001 Weight : 0.443 StorageIncluded : 0.0
target Product 6 's rank = 13
selection = 204 , Compatiblity = 0.444
topK: [189, 41, 34, 136, 31]
Price : 0.483 Resolution : 0.03 OpticalZoom : 0.0 DigitalZoom : 0.001 Weight : 0.483 StorageIncluded : 0.0
target Product 6 's rank = 1
selection = 136 , Compatiblity = 0.555
topK: [137, 6, 187, 4, 13]
Number of interaction cycles = 25
id =  7
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 7 's rank = 36
First product selected: 203
topK: [0, 3, 5, 8, 9]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.266
target Product 7 's rank = 2
selection = 0 , Compatiblity = 0.888
topK: [190, 12, 7, 1, 11]
Number of interaction cycles = 2
id =  8
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 8 's rank = 32
First product selected: 3
topK: [113, 191, 203, 0, 4]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.266 DigitalZoom : 0.066 Weight : 0.066 StorageIncluded : 0.266
target Product 8 's rank = 8
selection = 0 , Compatiblity = 0.666
topK: [1, 9, 7, 190, 12]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 8 's rank = 6
selection = 190 , Compatiblity = 0.666
topK: [186, 82, 165, 188, 86]
Price : 0.333 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.083 StorageIncluded : 0.083
target Product 8 's rank = 2
selection = 86 , Compatiblity = 0.777
topK: [84, 85, 8, 5, 139]
Number of interaction cycles = 4
id =  9
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 9 's rank = 22
First product selected: 165
topK: [190, 0, 12, 170, 7]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.047 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 9 's rank = 0
selection = 190 , Compatiblity = 0.888
topK: [9, 192, 8, 194, 186]
Number of interaction cycles = 2
id =  10
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 10 's rank = 208
First product selected: 128
topK: [2, 127, 81, 94, 1]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 10 's rank = 203
selection = 2 , Compatiblity = 0.777
topK: [4, 6, 190, 8, 0]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.023 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.095
target Product 10 's rank = 198
selection = 4 , Compatiblity = 0.222
topK: [13, 22, 15, 136, 3]
Price : 0.38 Resolution : 0.023 OpticalZoom : 0.023 DigitalZoom : 0.095 Weight : 0.38 StorageIncluded : 0.095
target Product 10 's rank = 90
selection = 22 , Compatiblity = 0.666
topK: [189, 187, 137, 9, 5]
Price : 0.592 Resolution : 0.037 OpticalZoom : 0.037 DigitalZoom : 0.037 Weight : 0.148 StorageIncluded : 0.148
target Product 10 's rank = 40
selection = 5 , Compatiblity = 0.666
topK: [12, 7, 16, 14, 11]
Price : 0.444 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 10 's rank = 20
selection = 7 , Compatiblity = 0.666
topK: [18, 19, 17, 21, 20]
Price : 0.666 Resolution : 0.041 OpticalZoom : 0.041 DigitalZoom : 0.041 Weight : 0.166 StorageIncluded : 0.041
target Product 10 's rank = 15
selection = 18 , Compatiblity = 0.444
topK: [84, 85, 139, 86, 188]
Price : 0.688 Resolution : 0.043 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.172 StorageIncluded : 0.01
target Product 10 's rank = 109
selection = 188 , Compatiblity = 0.333
topK: [186, 169, 168, 82, 165]
Price : 0.609 Resolution : 0.152 OpticalZoom : 0.038 DigitalZoom : 0.038 Weight : 0.152 StorageIncluded : 0.009
target Product 10 's rank = 104
selection = 165 , Compatiblity = 0.555
topK: [170, 171, 154, 209, 196]
Price : 0.547 Resolution : 0.136 OpticalZoom : 0.136 DigitalZoom : 0.034 Weight : 0.136 StorageIncluded : 0.008
target Product 10 's rank = 99
selection = 154 , Compatiblity = 0.555
topK: [135, 134, 140, 76, 138]
Price : 0.3 Resolution : 0.3 OpticalZoom : 0.3 DigitalZoom : 0.018 Weight : 0.075 StorageIncluded : 0.004
target Product 10 's rank = 10
selection = 134 , Compatiblity = 0.555
topK: [88, 77, 185, 87, 89]
Price : 0.158 Resolution : 0.158 OpticalZoom : 0.632 DigitalZoom : 0.009 Weight : 0.039 StorageIncluded : 0.002
target Product 10 's rank = 2
selection = 77 , Compatiblity = 0.777
topK: [54, 195, 10, 83, 175]
Number of interaction cycles = 12
id =  11
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 11 's rank = 76
First product selected: 7
topK: [12, 19, 0, 5, 18]
Price : 0.333 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 11 's rank = 8
selection = 12 , Compatiblity = 0.666
topK: [8, 190, 9, 3, 14]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.222 StorageIncluded : 0.055
target Product 11 's rank = 0
selection = 9 , Compatiblity = 0.555
topK: [11, 16, 17, 21, 20]
Number of interaction cycles = 3
id =  12
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 12 's rank = 26
First product selected: 140
topK: [0, 1, 2, 3, 4]
Price : 0.19 Resolution : 0.19 OpticalZoom : 0.047 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 12 's rank = 2
selection = 0 , Compatiblity = 0.888
topK: [190, 9, 12, 8, 7]
Number of interaction cycles = 2
id =  13
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 13 's rank = 121
First product selected: 6
topK: [22, 129, 118, 66, 119]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.111 DigitalZoom : 0.444 Weight : 0.111 StorageIncluded : 0.111
target Product 13 's rank = 2
selection = 22 , Compatiblity = 0.888
topK: [4, 190, 13, 136, 8]
Number of interaction cycles = 2
id =  14
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 14 's rank = 147
First product selected: 69
topK: [168, 17, 72, 67, 109]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 14 's rank = 23
selection = 168 , Compatiblity = 0.777
topK: [190, 0, 9, 165, 171]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.19 DigitalZoom : 0.19 Weight : 0.19 StorageIncluded : 0.19
target Product 14 's rank = 9
selection = 0 , Compatiblity = 0.555
topK: [12, 8, 7, 5, 11]
Price : 0.083 Resolution : 0.083 OpticalZoom : 0.083 DigitalZoom : 0.333 Weight : 0.333 StorageIncluded : 0.083
target Product 14 's rank = 1
selection = 8 , Compatiblity = 0.888
topK: [3, 14, 19, 16, 18]
Number of interaction cycles = 4
id =  15
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 15 's rank = 181
First product selected: 202
topK: [14, 16, 17, 20, 21]
Price : 0.111 Resolution : 0.111 OpticalZoom : 0.444 DigitalZoom : 0.111 Weight : 0.111 StorageIncluded : 0.111
target Product 15 's rank = 90
selection = 17 , Compatiblity = 0.888
topK: [190, 0, 9, 12, 8]
